RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6812,15652441,McIntyre,505,Germany,Female,37,0,142510.26,2,0,0,193373.82,0 
4358,15779436,Watson,571,Spain,Male,48,3,0,3,1,0,155866.67,0
4359,15587435,Toscani,717,Germany,Female,31,7,139876.13,2,1,1,118036.28,0
4360,15796521,Chiu,520,France,Female,30,5,0,2,0,0,26105.37,0
 4361,15750159,Chuang,619,France,Male,22,0,0,2,1,1,8605.2,0
4362,15671876,Chin,684,France,Male,26,9,0,2,1,1,124968.26,0
4363,15663264,Padovano,675,Germany,Female,42,1,122924.53,2,0,1,99362.8,0 
8699,15661608,T'ang,781,France,Female,33,7,0,1,1,1,156825.94,0
8700,15597055,Tsao,549,Germany,Female,31,9,111269.82,2,1,0,82969.65,0
8701,15791803,Clements,543,France,Male,38,10,0,2,1,1,140167.29,0
 8702,15693499,Nwachinemelu,699,France,Female,37,6,0,2,1,1,91342.85,0
8703,15700857,Hsieh,735,Spain,Male,36,8,0,2,1,0,121906.76,0
8704,15805567,Ogbonnaya,817,Spain,Male,42,1,0,2,1,1,156049.12,0 
9497,15737013,Folliero,577,France,Female,44,8,100059.78,1,0,0,93381.75,1
9498,15728595,Ayers,762,France,Male,38,0,131581.97,1,1,1,158523.71,0
9499,15779820,Walker,671,Spain,Male,42,2,0,2,1,1,71949.08,0
 9500,15609737,Chukwujamuike,593,France,Male,36,8,0,2,1,1,188890.96,0
9501,15693901,Chukwujamuike,829,France,Male,31,1,0,2,1,0,34279.12,0
9502,15579259,Chukwujamuike,716,Germany,Male,47,6,156117.45,2,1,0,100827.22,0 
4865,15763623,Kruglov,652,France,Male,30,9,0,2,1,1,43569.75,0
4866,15746127,Carpenter,586,Germany,Male,39,8,107921.75,1,1,1,66890.75,0
4867,15651840,Henderson,818,Germany,Male,34,7,123043.4,1,1,1,95817.38,0
 4868,15602408,Yefremova,811,Spain,Female,31,9,0,2,1,0,1049.27,0
4869,15664539,Ch'ien,512,France,Male,40,2,0,2,1,1,115206.18,0
4870,15691350,Ts'ai,741,Germany,Male,33,1,69600.85,1,1,1,127964.85,0 
2622,15755742,Finney,557,France,Male,21,1,0,2,1,1,172963.35,0
2623,15669715,Arcuri,716,Germany,Male,43,6,118047.8,1,1,0,43852.85,1
2624,15747894,Brown,738,Spain,Male,35,7,0,2,1,0,136712.18,0
 2625,15773660,Ibrahimova,676,Spain,Male,42,2,0,2,1,0,92843.97,0
2626,15555488,Mazzanti,766,Spain,Male,39,7,0,1,1,1,189993.97,0
2627,15786056,Kao,595,France,Male,28,1,0,2,0,1,129590.33,0 
3091,15597975,Becker,582,Spain,Female,23,1,107922.16,2,0,0,124051.8,0
3092,15713117,Caldwell,515,France,Male,30,1,175782.02,1,0,0,152693.04,1
3093,15679845,Lane,721,Germany,Male,35,8,140160.36,1,1,0,106791.27,0
 3094,15782900,Chin,605,France,Male,39,9,0,1,1,1,123367.02,0
3095,15741883,Lucchesi,747,Germany,Male,39,1,130666.01,2,0,0,131223.25,0
3096,15772348,Pisano,619,France,Male,44,5,137061.85,1,1,1,2490.26,0 
5239,15751113,Forbes,746,France,Female,42,2,0,2,0,1,166549.85,0
5240,15574875,Ch'ang,578,Spain,Male,34,3,114563.4,1,0,0,84954.27,0
5241,15807196,Ch'en,743,France,Male,35,7,0,2,1,1,183634.2,0
 5242,15794599,Ch'ien,584,France,Female,37,3,0,2,1,1,85956.14,0
5243,15755885,Feng,668,France,Male,30,1,0,2,0,0,72645.07,0
5244,15715255,Chou,794,Spain,Male,49,6,0,1,0,0,184962.62,1 
3379,15689336,Fanucci,461,France,Male,29,6,0,2,0,0,149280.15,0
3380,15706404,Hs?eh,850,France,Male,54,7,0,1,1,1,101708.54,1
3381,15748792,Chukwudi,521,France,Male,36,8,0,2,1,1,131838.23,0
 3382,15623354,Munro,691,Germany,Male,34,5,94389.12,1,0,1,38350.68,0
3383,15682940,Trevisano,663,France,Female,39,3,0,2,0,0,153268.34,0
3384,15759410,Chimezie,718,France,Male,30,4,0,2,1,1,115649.23,0 
7607,15657788,Fang,671,France,Male,31,1,0,2,0,0,172848.31,0
7608,15769608,Maclean,731,France,Male,40,2,0,2,0,0,95527.08,0
7609,15643949,Lamb,850,France,Female,37,0,0,2,0,0,158821.38,0
 7610,15609741,Sung,850,France,Male,44,4,0,2,0,0,105572.29,0
7611,15660875,Chukwuma,541,Spain,Male,38,1,0,2,1,0,160963.83,0
7612,15755028,Koreneges,850,France,Female,38,10,0,2,1,1,4717.25,0 
9483,15685597,Gill,680,Germany,Female,42,6,131620.56,2,1,0,93823.88,1
9484,15722168,David,537,Germany,Male,29,10,123980.75,1,0,0,82953.08,0
9485,15691510,Marshall,724,France,Female,35,7,0,1,1,0,145437.43,0
 9486,15635420,Johnstone,712,Germany,Female,32,1,132274.63,2,1,1,41844.02,0
9487,15596594,Pugh,850,France,Male,39,4,0,1,1,1,9014.96,0
9488,15591279,P'eng,550,France,Female,44,8,0,1,1,0,149259.26,0 
7123,15623999,Tsao,793,Spain,Male,31,6,0,2,1,1,125917.7,0
7124,15644558,Ch'en,717,France,Female,35,5,125841.32,1,1,1,149945.82,0
7125,15757623,Ferguson,797,France,Female,36,6,0,2,1,0,107595.19,0
 7126,15681571,Ngozichukwuka,615,France,Male,42,8,0,1,1,1,155942.43,0
7127,15776867,Nnamdi,805,France,Female,35,9,0,2,0,0,193362.65,0
7128,15809053,Y?an,653,France,Female,35,2,0,2,1,1,177085.46,0 
1276,15786536,Henderson,605,Germany,Female,44,7,117975.9,1,1,0,164356.59,1
1277,15750871,Manna,737,Germany,Female,45,5,120137.99,2,0,1,183398.41,0
1278,15791346,Chigozie,634,France,Male,40,4,0,2,1,0,103471.04,0
 1279,15587287,Kruglova,648,France,Male,46,6,0,2,1,0,84946.06,0
1280,15766994,Chigozie,608,France,Female,25,9,0,2,0,1,193436.03,0
1281,15634340,Lee,584,France,Female,27,9,118330.41,1,1,0,163867.89,0 
4465,15757839,Shaw,674,France,Female,41,9,0,2,1,0,127060.62,0
4466,15573694,Tyrell,717,Spain,Male,26,5,0,1,1,1,127065.42,0
4467,15666749,Chin,746,Germany,Female,29,1,68227.02,1,0,1,104700.55,0
 4468,15631753,Zetticci,676,Spain,Female,27,3,0,2,1,1,172377.75,0
4469,15646828,Ko,738,France,Male,40,4,0,2,0,1,117910.97,0
4470,15599446,Lane,599,Spain,Male,30,3,0,2,0,0,184477.41,0 
7885,15699299,Bonner,719,France,Male,47,8,126227.07,1,1,0,185580.19,1
7886,15652697,Okeke,563,France,Male,34,5,93158.01,1,1,1,136757.12,0
7887,15697910,Pugliesi,774,France,Male,38,8,0,2,1,1,88685.66,0
 7888,15678151,Chiabuotu,619,France,Female,35,9,0,2,1,0,182046.25,0
7889,15568286,Gallo,600,Spain,Female,40,10,0,1,1,1,153050.03,0
7890,15572614,Dyer,522,France,Female,46,1,0,1,1,1,80156.61,0 
1721,15595806,Zhu,658,France,Female,37,6,0,2,0,0,170873.21,1
1722,15579512,Brennan,672,Spain,Male,38,2,95388.89,2,1,1,103395.16,0
1723,15784330,Loggia,485,France,Male,40,5,0,2,1,0,97934.57,1
 1724,15747896,Nwora,850,France,Male,42,5,0,1,1,0,34117.75,1
1725,15621234,Romano,611,France,Female,47,7,0,2,0,0,182766.8,1
1726,15792235,Bergamaschi,638,France,Female,34,7,0,2,0,1,130121.1,0 
4272,15773372,Golubev,485,France,Female,31,7,0,2,1,0,69072.42,0
4273,15595581,Maclean,579,Spain,Female,37,6,0,2,1,0,134266.85,0
4274,15732290,Yin,637,France,Male,35,6,0,2,0,0,132068.51,0
 4275,15693035,Uwakwe,479,France,Female,51,2,0,2,1,0,152743.01,0
4276,15567228,Ch'eng,524,Germany,Female,46,0,122228.82,1,1,0,118067.94,1
4277,15813306,Casanova,700,France,Male,38,8,0,1,1,1,157038.73,0 
4649,157784356,Ritchie,647,France,Male,39,9,0,1,1,1,153871.19,0
4650,155913354,Becker,554,France,Female,38,7,0,2,1,0,170879.39,0
4651,156687887,Gould,597,France,Female,32,10,0,2,1,1,73876.23,0
 4652,15784881,Otitodilichukwu,714,France,Female,58,1,0,2,1,1,96546.19,0
4653,15623237,McKenzie,635,France,Male,33,7,0,2,0,1,5280.35,0
4654,15750196,Chukwujamuike,645,France,Female,32,2,0,2,1,1,123278.6,0 
2632,15753915,Pisani,552,France,Female,37,1,116051.5,1,1,1,104413.75,0
2633,15642926,Gibson,670,France,Female,22,2,0,2,1,1,121781.76,0
2634,15598076,Kung,628,France,Male,48,8,0,2,1,1,156850.93,0
 2635,15615481,Mazzi,632,France,Male,35,7,0,1,1,0,179397.22,0
2636,15703830,Zikoranachidimma,678,France,Male,36,3,0,2,1,1,141404.44,0
2637,15693596,Pisano,617,Spain,Female,33,5,0,1,1,0,123940.07,0 
3524,15596845,Ch'iu,651,France,Female,43,3,0,2,1,0,125061.23,0
3525,15782688,T'ien,749,Germany,Female,40,7,159363.31,1,1,1,176936.85,1
3526,15582930,Lourio,601,France,Male,37,7,108666.26,1,1,1,157089.06,0
 3527,15571934,Piazza,705,France,Male,33,8,0,1,1,0,176485.39,0
3528,15787534,Rizzo,543,Germany,Female,34,1,127985.33,1,0,0,42159.64,0
3529,15603430,Lucchese,617,France,Female,31,2,0,2,1,0,95941.15,0 
3213,15800823,Aksenov,599,Spain,Male,38,1,116839.67,1,0,0,147974.75,0
3214,15690424,Buccho,662,France,Male,25,8,0,2,1,0,129371.79,0
3215,15798082,Conti,660,France,Female,46,1,0,1,1,1,98882.27,0
 3216,15649735,Manna,792,France,Male,34,5,0,2,1,1,142695.44,0
3217,15735223,Carr,540,France,Male,39,2,0,2,0,0,146749.29,0
3218,15792934,Davide,517,France,Male,48,6,0,1,1,1,82494.95,0 
8013,15707781,Chin,616,France,Female,30,5,0,2,1,1,130160.09,0
8034,15596835,McKenzie,715,Germany,Male,33,9,132023.13,2,0,0,53142.06,1
8035,15677593,Lucchese,672,France,Male,42,2,0,2,1,1,193430.71,0
 8036,15801778,Tien,675,Germany,Female,34,4,129548.29,2,0,1,92955.55,0
8037,15762817,Bevan,611,Germany,Female,32,4,93224.41,2,1,1,149719.47,0
8038,15793478,Kang,730,France,Male,55,3,0,2,1,1,174980.35,0 
9135,15646722,Powell,747,Germany,Female,48,4,104583.41,2,1,1,93543.03,0
9136,15607275,Lo Duca,636,France,Male,56,3,0,1,1,1,177585.98,0
9137,15751383,Ayers,763,Spain,Male,35,3,0,2,1,0,180794.18,0
 9138,15590429,Porter,633,France,Female,28,6,0,2,1,1,13088.94,0
9139,15634227,Brunner,631,France,Male,42,1,152091.13,1,1,0,19580.54,0
9140,15681219,Onwuatuegwu,632,Spain,Male,26,0,0,2,1,0,158354.52,0 
1865,15705528,Endrizzi,655,France,Male,50,7,0,2,1,0,8983.65,1
1866,15716572,Watson,587,Germany,Female,34,2,105750.72,1,1,0,170515.95,0
1867,15573966,Clements,707,Germany,Male,34,5,137780.6,2,1,0,164943.36,0
 1868,15589500,Lo,749,France,Male,42,3,0,2,1,1,133315.41,0
1869,15697069,Cox,636,France,Female,35,9,0,2,0,0,192931.76,0
1870,15574796,Frank,641,France,Male,38,4,0,2,1,1,141805.47,0 
9621,15687200,Ma,636,Spain,Male,41,8,149733.67,1,1,1,116602.94,0
9622,15693785,Chimezie,742,Spain,Female,34,2,0,2,0,0,36774.28,0
9623,15683647,Kao,757,Spain,Male,56,4,121836.3,1,1,1,95656.05,0
 9624,15571454,Tseng,726,France,Female,35,5,0,2,1,1,123767.32,0
9625,15787761,Napolitani,850,France,Male,37,8,0,2,0,1,193336.11,0
9626,15591033,Fanucci,850,France,Female,41,3,0,1,1,1,131510.57,1 
4149,15593020,Chimaijem,709,France,Male,25,2,0,2,1,0,137700.02,0
4150,15582572,Chin,714,France,Male,43,3,0,2,0,0,26019.91,0
4151,15798970,Nkemakonam,724,France,Female,46,7,0,2,1,0,93700.32,0
 4152,15739146,Gibbons,540,Spain,Male,39,8,128911.79,1,0,1,10898.75,0
4153,15593084,T'ang,620,France,Male,39,6,0,2,1,0,137571.96,0
4154,15589772,Crawford,571,France,Female,37,6,0,2,1,0,30485.27,0 
5359,15762714,Cunningham,717,France,Female,29,8,0,2,1,0,58394.01,0
5360,15665919,Rushton,685,France,Male,45,1,0,1,1,1,110744.15,0
5361,15713662,Chiu,662,France,Male,31,2,165980.42,1,1,1,26776.1,0
 5362,15756090,Udinesi,638,Spain,Female,35,8,0,2,0,1,190920.28,0
5363,15640901,Ross,624,France,Male,38,4,0,2,1,1,125069.03,0
5364,15654470,Vasilieva,459,France,Male,32,8,0,1,1,1,150397.12,0 
4190,15706236,De Rose,699,France,Male,39,4,116045.04,1,1,0,106890.46,0
4191,15671994,Norton,633,France,Female,39,1,106696.84,1,1,1,155722.05,1
4192,15708966,Wright,623,France,Female,33,2,104403.47,1,1,1,3898.95,0
 4193,15773488,Buckley,749,France,Female,38,9,0,2,1,0,177784.13,0
4194,15622349,Ch'ang,560,France,Male,37,6,0,2,1,1,97190.93,0
4195,15758351,Bergamaschi,482,France,Male,37,6,0,2,1,0,106730.75,0 
4629,15749052,Wu,650,France,Female,41,3,139545.71,1,1,0,178020.31,1
4630,15734503,Belton,809,Spain,Female,41,5,0,2,1,1,84921.57,0
4631,15747030,Iweobiegbunam,741,France,Male,40,8,0,1,1,1,27176.33,0
 4632,15667054,Horsley,631,Spain,Male,35,7,0,2,1,0,47641.65,0
4633,15682362,Fanucci,644,France,Female,38,1,103032.97,1,1,1,162041.73,0
4634,15579038,Zuyeva,588,France,Male,47,1,0,2,0,0,101853.64,0 
2487,15586439,Mancini,637,France,Male,38,5,0,2,1,0,135879.11,0
2488,15735059,Uspensky,631,Spain,Male,51,0,0,1,0,1,141912.91,1
2489,15576696,Chin,719,France,Female,36,7,156025.38,1,1,1,103965.59,0
 2490,15720946,Philip,629,Germany,Male,34,10,122463.02,1,1,0,55284.72,0
2491,15606597,Fiorentini,475,Germany,Male,53,9,131211.48,2,1,1,191781.18,0
2492,15645861,Briggs,814,France,Female,39,6,0,2,1,1,92127.12,0 
9704,15580127,Niu,575,Germany,Female,40,10,122541.56,1,1,1,57341.01,0
9705,15721528,Cremonesi,675,Germany,Male,35,3,102571.89,1,1,0,176046.02,0
9706,15715291,Hs?,730,France,Male,33,4,0,2,0,0,36749.2,0
 9707,15625693,Y?,756,Germany,Female,43,1,127855.72,1,0,0,163483.24,1
9708,15786461,Hs?,763,France,Male,41,10,0,2,0,0,194017.92,0
9709,15684729,Chimezie,637,France,Female,30,9,0,2,1,0,179898.03,0 
5569,15809360,Hsia,608,Spain,Female,43,5,0,2,1,1,146539.65,0
5570,15578958,Genovesi,756,France,Male,33,3,0,2,1,0,65633.01,0
5571,15751640,Wilson,739,France,Male,38,7,0,2,1,1,146066.89,0
 5572,15763543,Tretiakova,637,France,Male,37,1,0,2,1,1,133977.88,0
5573,15780889,Amaechi,681,France,Male,29,2,0,2,1,0,162333.34,0
5574,15667572,Ts'ao,710,France,Male,30,7,0,1,1,1,171909.55,0 
4226,15752831,Lo Duca,667,France,Male,46,9,0,2,1,0,149791.19,1
4227,15642459,Y?an,649,France,Male,36,9,0,2,0,0,156888.83,0
4228,15795616,Chang,633,France,Female,34,3,0,1,1,1,132948.7,0
 4229,15802050,Ginikanwa,695,France,Male,48,1,0,1,1,0,157886.18,1
4230,15801110,Ebelegbulam,705,France,Male,23,6,0,1,1,1,26974.92,0
4231,15675229,Pajek,710,Spain,Male,32,6,125937.97,1,0,1,114370.55,0 
5245,15631794,Hudson,772,France,Male,36,5,0,2,1,1,103361.57,0
5246,15774792,Greco,680,Spain,Male,31,8,0,2,0,1,155749.56,0
5247,15583640,McMillan,633,Spain,Female,34,3,149842.88,1,1,1,118746.23,0
 5248,15598724,Manna,850,Spain,Male,46,9,0,1,1,0,190855.82,1
5249,15689209,Kerr,834,Germany,Male,67,1,118385.95,1,1,1,158353.98,0
5250,15720404,Ebelegbulam,632,France,Female,42,2,87524.96,1,1,1,85895.03,1 
2881,15691536,Chin,773,France,Male,29,1,117548.97,2,1,0,147271.8,0
2882,15775211,Chimaraoke,823,France,Female,40,4,0,2,0,0,66494.84,0
2883,15661817,Lombardi,621,France,Female,24,8,0,2,1,1,161509.24,0
 2884,15709989,Nwachinemelu,539,France,Female,39,7,0,2,1,1,29697.12,0
2885,15638381,Vinogradov,566,Germany,Male,35,4,126071.79,2,1,1,145963.37,0
2886,15588508,Golubev,436,France,Male,50,8,0,1,1,1,22802.72,1 
7137,15774640,Fang,670,France,Female,30,2,0,2,1,0,162156.33,0
7138,15791322,Ch'eng,529,France,Male,42,2,0,2,1,1,56477.67,0
7139,15665890,Lombardi,627,Spain,Male,41,8,0,2,1,1,128332.1,0
 7140,15683749,Yeh,729,France,Male,34,8,91321.22,1,1,0,182030.04,0
7141,15576961,Omeokachie,749,Spain,Male,36,1,0,1,0,1,167856.41,0
7142,15755938,Carpenter,811,France,Male,46,10,0,2,1,1,140014.25,0 
7934,15717689,Holmes,596,France,Female,32,2,0,2,0,0,10219.99,0
7935,15665787,Walker,731,France,Male,41,3,0,2,1,1,152150.96,0
7936,15710110,Grant,814,Spain,Female,30,9,118943.99,2,0,1,192620.63,0
 7937,15581326,Hsueh,724,Germany,Female,27,6,126471.88,1,0,1,137526.56,0
7938,15668397,Kang,560,France,Female,30,0,178571.53,1,1,0,123621.03,0
7939,15781470,Tyree,670,France,Male,45,9,110944.57,1,1,1,77408.86,0 
6721,15697184,Teng,741,France,Male,40,4,0,1,1,1,161422.78,0
6722,15640372,Hs?eh,624,France,Female,35,3,0,2,1,0,177419.33,0
6723,15762324,Cremonesi,633,Germany,Female,38,1,148912.68,2,1,1,156917.43,0
 6724,15681721,Ch'ang,773,France,Male,37,8,100885.44,1,1,0,82634.96,0
6725,15762923,Tsao,624,Germany,Male,45,5,117958.91,1,1,1,123972.42,1
6726,15649330,Milani,769,Germany,Female,38,4,109995.86,2,1,0,181804.15,0 
6031,15686658,Chiu,589,Germany,Male,28,1,99161.01,2,1,1,77319.59,0
6032,15786581,Toscano,746,France,Male,50,7,0,1,0,0,166154.61,1
6033,15772928,Eberegbulam,765,France,Female,47,10,0,2,1,1,127629.94,0
 6034,15759555,Hsing,608,France,Female,36,1,0,1,0,0,142278.4,0
6035,15756972,K'ung,641,France,Female,36,2,0,2,1,0,67059.38,0
6036,15676655,Ch'ien,547,France,Male,27,2,0,2,1,1,135091.55,0 
2850,15652902,Chioke,758,France,Male,31,9,0,2,0,0,134881.85,1
2851,15790721,Humphries,850,Spain,Female,40,5,0,1,1,0,162341.81,1
2852,15774744,Trevisan,685,France,Male,32,4,0,2,1,1,89847.27,0
 2853,15690338,Lucchese,646,France,Female,45,6,0,2,0,1,166901.83,0
2854,15775891,Chuang,513,France,Male,43,4,0,2,1,0,179907.6,0
2855,15727306,Denney,698,Spain,Male,23,10,0,2,1,1,56793.79,0 
950,15678853,Chukwuemeka,674,France,Male,25,3,101976.62,1,0,1,126925.38,0
951,15715290,Kazantsev,793,Spain,Female,37,9,0,1,1,1,179873.38,0
952,15778613,Nkemakonam,668,France,Female,37,8,0,1,1,0,193276.77,0
 953,15642267,Pisani,543,Germany,Male,38,1,102972.7,2,1,0,117573.67,0
954,15658020,Allen,850,France,Male,38,9,0,2,0,0,198175.72,0
955,15725396,Chinwemma,711,Germany,Female,34,6,84385.92,2,1,1,195981.25,0 
3377,15652066,Barber,704,France,Female,73,5,110184.62,1,0,1,178835.08,0
3378,15661863,Milano,850,Germany,Female,42,1,156954.43,1,1,1,188960.42,0
3379,15732348,Kao,630,Spain,Male,41,2,133078.54,2,1,0,56549.58,0
 3380,15767808,Bergamaschi,637,Germany,Male,32,9,118092.46,2,1,1,169564.26,0
3381,15621221,Pisani,543,France,Male,34,6,0,2,1,1,81372.24,0
3382,15696080,Shen,547,Spain,Male,27,4,0,2,1,1,48550.1,0 
7790,15581292,Otutodilinna,704,France,Male,40,3,138793.81,1,1,0,117859.53,0
7791,15788584,Ch'eng,790,Germany,Male,35,2,139511.46,2,1,0,153323.81,0
7792,15700262,Udokamma,701,Spain,Female,43,3,0,2,1,1,86293.28,0
 7793,15786155,Meng,595,France,Male,43,8,0,1,1,1,5035.83,0
7794,15791782,Perkins,776,France,Male,43,8,0,2,1,1,160785.21,0
7795,15633478,Wright,835,France,Male,40,7,0,2,1,0,53474.51,0 
5238,15602907,Dodd,680,France,Male,37,6,0,2,1,0,136037.11,0
5239,15685867,Gibson,733,France,Male,34,4,91376.72,1,1,1,113412.71,0
5240,15634607,Moye,850,Spain,Male,36,2,0,2,1,1,170735.38,0
 5241,15581353,Lavrentiev,584,France,Female,32,8,0,2,1,1,172978.39,0
5242,15772029,Mackay,622,Spain,Male,38,7,138296.19,1,1,1,138946.12,0
5243,15679570,Gill,722,France,Male,33,9,123539.57,1,1,0,162768.14,0 
2434,15805980,Folliero,636,Spain,Male,38,1,0,1,0,1,148094.46,0
2435,15789221,Ogbonnaya,647,Spain,Male,37,4,0,2,1,0,114343.33,0
2436,15631386,Enyinnaya,723,Spain,Male,44,9,0,1,1,0,163144.66,0
 2437,15643527,Gorbunov,624,France,Male,26,3,0,2,1,1,154571.58,0
2438,15652881,Israel,738,France,Male,31,8,0,2,0,0,26438.07,0
2439,15571404,Hardy,566,France,Female,37,6,0,2,1,1,93737.2,0 
5218,15762421,Ferguson,543,Spain,Female,29,7,0,2,1,1,132711.72,0
5219,15665931,Pinto,599,Spain,Male,28,1,0,2,0,0,17521.06,0
5220,15782350,Okwudilichukwu,753,France,Male,38,2,0,2,0,0,49750.55,0
 5221,15712671,Yevseyev,624,France,Female,44,7,111949.1,1,1,0,195758.84,1
5222,15747705,Chibuzo,625,France,Male,37,9,0,2,1,0,141771.92,0
5223,15783980,Lucchese,743,France,Male,28,7,0,1,1,0,172623.15,0 
9798,15751732,Burbidge,745,France,Male,25,3,0,2,1,1,84893.47,0
9799,15683546,Chao,566,Germany,Male,43,1,127962.43,1,0,0,144614.36,1
9800,15595258,Mai,601,France,Female,32,7,0,2,1,1,131716.66,0
 9801,15609124,Que,496,Spain,Male,37,3,0,2,1,0,141337.46,0
9802,15683558,Onyekaozulu,850,Spain,Male,35,2,163083.48,1,1,1,103496.26,0
9803,15757792,O'Brien,606,France,Male,30,7,0,1,1,1,85369.68,0 
4974,15704721,Macleod,744,Spain,Female,41,4,0,2,1,1,159500.21,0
4975,15706090,Chiedozie,769,France,Female,32,2,0,2,1,1,86881.64,0
4976,15765261,Farkas,679,France,Male,48,0,0,1,1,1,91926.15,0
 4977,15585799,Nwabugwu,612,France,Female,33,9,0,2,0,0,189995.47,0
4978,15721483,Pinto,521,France,Female,38,7,0,1,1,0,55832.07,0
4979,15638753,Yobanna,694,Spain,Male,36,4,0,2,1,1,149388.58,0 
907,15729042,Gibson,587,France,Female,31,5,0,2,1,0,52383.96,0
908,15744005,Mason,719,France,Female,41,2,0,2,0,0,94785.15,0
909,15694951,Van Voorhis,493,Spain,Male,38,2,95556.66,1,1,1,154675.83,0
 910,15576429,Chinedum,554,France,Female,30,10,0,2,1,0,139617.8,0
911,15731249,Toscano,737,Germany,Male,30,2,121327.99,1,1,1,171222.19,1
912,15694945,Simmons,614,Spain,Female,50,4,0,1,1,1,107544.08,0 
7339,15809869,Kazantsev,603,France,Female,37,2,133713.78,1,1,0,8445.22,0
7340,15778930,Elder,665,Spain,Male,35,9,0,1,1,1,1896.85,0
7341,15699608,Bellucci,492,Germany,Female,43,2,115924.63,2,1,1,117600.46,0
 7342,15668171,Murray,639,France,Male,37,1,0,2,0,1,870.1,0
7343,15728006,Cox,589,Spain,Female,40,4,0,1,1,1,141057.15,0
7344,15806945,Ford,744,France,Female,50,6,0,1,0,0,172864.96,1 
7091,15805949,Ch'iu,593,France,Female,42,1,0,2,1,0,141512.32,0
7092,15605459,Beneventi,711,France,Male,37,4,0,2,1,1,149816.05,0
7093,15713021,Yudina,723,France,Male,41,7,0,1,0,0,162078.13,0
 7094,15756048,Loggia,619,Spain,Female,55,2,0,2,1,0,96699.73,1
7095,15701622,Ferguson,744,France,Male,29,6,0,2,1,1,138372.04,0
7096,15785955,Cameron,575,France,Male,38,6,0,2,0,0,185160.91,0 
5568,15792824,Young,608,Germany,Male,46,9,123865.04,2,1,0,29910.97,0
5569,15793857,Hsieh,599,France,Male,37,2,0,2,1,0,107788.21,0
5570,15774303,Munro,817,France,Female,55,4,0,1,0,1,177586.97,1
 5571,15770781,Pugliesi,624,Spain,Male,36,5,0,2,1,0,47268.18,0
5572,15682273,Chin,521,Germany,Male,64,9,124518.03,1,0,1,186829.26,1
5573,15668852,Ferrari,724,Germany,Male,41,5,113563.37,1,1,1,81278.72,0 
6581,15597832,Fanucci,646,France,Female,37,2,0,2,0,0,89121.78,0
6582,15579326,Abramovich,619,Germany,Male,39,3,120151.44,1,1,0,10393.29,1
6583,15772435,Onyemachukwu,710,France,Male,24,1,0,2,1,0,35609.95,0
 6584,15621320,Eluemuno,678,France,Male,46,7,0,1,1,1,113791.69,0
6585,15783595,Sabbatini,693,Germany,Female,40,4,95171.28,1,1,1,132534.12,0
6586,15671883,Boyle,698,Germany,Male,37,8,36698.89,2,1,1,172964.86,0 
721,15720508,Herbert,640,France,Male,37,1,181263.9,1,1,1,163621.16,0
722,15764780,Lloyd,570,France,Female,38,9,0,2,1,0,95382.8,0
723,15740570,Chukwujamuike,693,Germany,Male,43,3,109471.35,2,1,0,114665.79,0
 724,15661225,Yeh,757,Spain,Male,37,1,0,2,0,1,136966.95,0
725,15682029,Chukwuhaenye,502,Germany,Female,36,4,102563.13,2,1,0,112139.01,0
726,15737023,Clements,618,Germany,Female,34,0,146945.94,2,1,0,136190.34,0 
6333,15636713,Ridewell,638,France,Female,38,7,0,2,1,0,68194.06,0
6334,15613581,Hs?eh,632,France,Male,37,8,0,2,1,1,132399.13,0
6335,15677514,Wang,502,France,Male,35,2,0,2,1,0,161431.36,0
 6336,15605926,Aitken,738,France,Female,48,1,0,2,1,1,147409.06,0
6337,15627935,Mai,541,France,Male,31,9,0,2,1,0,111536.54,0
6338,15698416,Nnonso,567,Germany,Female,39,8,120380.01,1,0,0,111685.57,0 
6826,15776028,Hou,567,France,Female,42,8,0,2,1,1,178666.98,0
6827,15787947,McIntyre,517,Spain,Male,33,4,118044.44,1,1,1,5530.4,0
6828,15769764,Iroawuchi,646,Germany,Male,41,6,152076.75,1,1,1,193588.99,0
 6829,15758072,Boyle,737,France,Male,32,5,0,3,1,1,14027.57,0
6830,15770489,Hsieh,709,Germany,Male,25,1,116763.39,1,0,1,33293.28,0
6831,15643414,Stephenson,686,France,Male,44,4,121421.28,1,1,1,43390.82,0 
8188,15683617,Kazantseva,748,France,Female,39,2,134444.74,1,0,0,194184.11,0
8189,15683510,Fang,537,France,Male,36,1,118976.71,1,0,0,128419.04,1
8190,15775714,Maclean,751,France,Male,31,9,0,2,1,1,186244.69,0
 8191,15696837,Chukwudi,592,Germany,Male,50,3,143372.02,1,1,0,106696.45,1
8192,15807430,K?,619,France,Male,55,2,0,2,1,1,75373.26,0
8193,15776417,Capon,676,Germany,Female,32,2,78703.72,1,1,1,136947.14,0 
5244,15769073,Anayolisa,669,Spain,Male,32,3,127874.71,1,0,1,152928.92,0
5245,15688173,Walton,640,Spain,Male,26,4,0,1,0,1,146083.18,0
5246,15667782,Yao,631,France,Male,29,3,0,2,1,1,83789.42,0
 5247,15591533,Greco,713,Spain,Male,42,0,0,2,1,1,138215.65,0
5248,15593890,Maclean,728,Spain,Male,38,7,0,2,1,1,152216.19,0
